1480497920	59	72
1480497920	41	86
1480497920	63	62
1480497920	105	64
1480497920	47	56
1480497920	56	28
1480497920	10	92
1480497920	101	33
1480497920	10	83
1480497920	98	34
1480497920	10	41
1480497920	135	109
1480497920	89	97
1480497920	81	34
1480497920	63	33
1480497920	40	135
1480497920	135	57
1480497920	86	69
1480497920	7	92
1480497920	27	13
1480497920	83	41
1480497920	115	96
1480497920	105	53
1480497920	75	45
1480497920	100	35
1480497920	33	26
1480497920	27	85
1480497920	31	56
1480497920	113	132
1480497920	83	69
1480497920	40	109
1480497920	52	31
1480497920	116	135
1480497920	57	109
1480497920	1	32
1480497920	97	85
1480497920	83	86
1480497920	10	63
1480497920	77	49
1480497920	96	132
1480497920	117	21
1480497920	36	137
1480497920	78	70
1480497920	101	46
1480497920	105	75
1480497920	53	75
1480497920	96	19
1480497920	38	117
1480497920	90	85
1480497920	71	85
1480497920	10	7
1480497920	45	46
1480497920	31	19
1480497920	134	132
1480497920	79	114
1480497920	43	85
1480497920	105	31
1480497920	101	78
1480497920	84	102
1480497920	83	92
1480497920	35	68
1480497920	47	28
1480497920	14	32
1480497920	47	52
1480497920	96	113
1480497920	57	14
1480497920	94	34
1480497920	108	97
1480497920	74	18
1480497920	108	90
1480497920	42	107
1480497920	56	19
1480497920	2	72
1480497920	101	42
1480497920	38	21
1480497920	57	65
1480497920	93	61
1480497920	93	13
1480497920	27	108
1480497920	115	132
1480497920	131	43
1480497920	47	31
1480497920	63	134
1480497920	116	121
1480497920	117	87
1480497920	40	57
1480497920	65	109
1480497920	41	69
1480497920	89	61
1480497920	38	87
1480497920	104	70
1480497920	57	121
1480497920	68	85
1480497920	64	25
1480497920	117	29
1480497920	100	114
1480497920	21	87
1480497920	52	75
1480497920	18	102
1480497920	41	131
1480497940	116	109
1480497940	100	79
1480497940	64	75
1480497940	69	85
1480497940	9	55
1480497940	10	69
1480497940	37	99
1480497940	31	28
1480497940	115	131
1480497940	10	92
1480497940	116	57
1480497940	96	134
1480497940	27	38
1480497940	104	78
1480497940	104	17
1480497940	121	109
1480497940	40	65
1480497940	80	85
1480497940	120	28
1480497940	74	90
1480497940	35	68
1480497940	10	131
1480497940	115	26
1480497940	31	45
1480497940	40	57
1480497940	10	86
1480497940	68	114
1480497940	10	85
1480497940	41	92
1480497940	27	74
1480497940	52	120
1480497940	10	33
1480497940	134	67
1480497940	36	137
1480497940	47	33
1480497940	117	39
1480497940	101	45
1480497940	93	108
1480497940	40	121
1480497940	136	15
1480497940	61	97
1480497940	78	17
1480497940	101	46
1480497940	41	86
1480497940	63	62
1480497940	105	64
1480497940	134	132
1480497940	108	102
1480497940	56	28
1480497940	10	83
1480497940	27	102
1480497940	96	26
1480497940	10	41
1480497940	68	79
1480497940	131	26
1480497940	89	97
1480497940	49	56
1480497940	74	108
1480497940	38	29
1480497940	103	2
1480497940	10	132
1480497940	40	135
1480497940	83	131
1480497940	61	18
1480497940	86	69
1480497940	62	96
1480497940	7	92
1480497940	4	134
1480497940	83	41
1480497940	115	96
1480497940	100	35
1480497940	115	62
1480497940	31	56
1480497940	38	21
1480497940	134	113
1480497940	83	69
1480497940	116	135
1480497940	1	32
1480497940	13	18
1480497940	93	18
1480497940	97	85
1480497940	10	63
1480497940	96	132
1480497940	117	21
1480497940	10	62
1480497940	78	70
1480497940	47	64
1480497940	10	125
1480497940	53	75
1480497940	17	76
1480497940	27	46
1480497940	38	117
1480497940	63	132
1480497940	71	85
1480497940	110	11
1480497940	10	7
1480497940	75	17
1480497940	93	61
1480497940	69	92
1480497940	45	46
1480497940	31	19
1480497940	47	56
1480497940	63	26
1480497940	79	114
1480497940	27	45
1480497940	84	102
1480497940	63	96
1480497940	22	34
1480497940	47	28
1480497940	134	76
1480497940	83	86
1480497940	64	46
1480497940	105	17
1480497940	108	97
1480497940	74	18
1480497940	108	90
1480497940	42	107
1480497940	27	26
1480497940	101	78
1480497940	10	68
1480497940	57	65
1480497940	93	13
1480497940	108	18
1480497940	74	85
1480497940	27	108
1480497940	115	132
1480497940	131	43
1480497940	27	31
1480497940	47	31
1480497940	35	114
1480497940	63	134
1480497940	77	49
1480497940	65	121
1480497940	117	87
1480497940	1	109
1480497940	57	109
1480497940	65	109
1480497940	41	69
1480497940	89	61
1480497940	38	87
1480497940	43	90
1480497940	104	70
1480497940	57	121
1480497940	68	85
1480497940	42	17
1480497940	56	46
1480497940	27	10
1480497940	27	90
1480497940	117	29
1480497940	78	76
1480497940	74	102
1480497940	21	87
1480497940	18	102
1480497960	10	69
1480497960	64	19
1480497960	131	102
1480497960	78	72
1480497960	66	85
1480497960	97	85
1480497960	31	131
1480497960	10	92
1480497960	116	57
1480497960	18	97
1480497960	105	25
1480497960	104	78
1480497960	32	34
1480497960	93	84
1480497960	80	85
1480497960	101	72
1480497960	108	84
1480497960	35	68
1480497960	57	34
1480497960	2	134
1480497960	29	21
1480497960	31	74
1480497960	86	72
1480497960	135	121
1480497960	115	26
1480497960	40	57
1480497960	10	85
1480497960	41	92
1480497960	10	62
1480497960	101	45
1480497960	93	108
1480497960	40	121
1480497960	136	15
1480497960	22	95
1480497960	74	67
1480497960	61	97
1480497960	63	62
1480497960	115	120
1480497960	67	28
1480497960	101	19
1480497960	35	18
1480497960	10	83
1480497960	96	26
1480497960	10	41
1480497960	2	79
1480497960	116	22
1480497960	43	72
1480497960	93	102
1480497960	105	113
1480497960	89	97
1480497960	97	90
1480497960	64	101
1480497960	57	22
1480497960	40	135
1480497960	117	56
1480497960	135	57
1480497960	77	26
1480497960	101	31
1480497960	7	92
1480497960	117	77
1480497960	65	22
1480497960	117	26
1480497960	125	132
1480497960	83	41
1480497960	115	96
1480497960	52	109
1480497960	100	35
1480497960	18	68
1480497960	38	21
1480497960	83	69
1480497960	96	102
1480497960	116	135
1480497960	1	32
1480497960	2	76
1480497960	47	131
1480497960	89	61
1480497960	29	87
1480497960	41	69
1480497960	115	43
1480497960	117	21
1480497960	47	101
1480497960	36	137
1480497960	78	70
1480497960	101	46
1480497960	37	34
1480497960	53	75
1480497960	85	120
1480497960	27	46
1480497960	38	117
1480497960	90	85
1480497960	27	33
1480497960	71	85
1480497960	10	7
1480497960	105	101
1480497960	117	93
1480497960	69	92
1480497960	135	22
1480497960	117	43
1480497960	45	46
1480497960	63	26
1480497960	47	72
1480497960	84	102
1480497960	20	134
1480497960	64	46
1480497960	108	90
1480497960	42	107
1480497960	33	28
1480497960	38	93
1480497960	117	131
1480497960	31	72
1480497960	57	65
1480497960	93	61
1480497960	116	65
1480497960	18	90
1480497960	108	18
1480497960	83	92
1480497960	108	120
1480497960	18	85
1480497960	43	66
1480497960	47	45
1480497960	131	43
1480497960	27	31
1480497960	47	31
1480497960	64	45
1480497960	100	114
1480497960	77	49
1480497960	65	121
1480497960	77	66
1480497960	27	67
1480497960	117	87
1480497960	40	22
1480497960	35	114
1480497960	43	120
1480497960	103	2
1480497960	83	85
1480497960	101	43
1480497960	108	26
1480497960	38	87
1480497960	104	70
1480497960	22	34
1480497960	57	121
1480497960	109	34
1480497960	56	132
1480497960	136	59
1480497960	113	120
1480497960	64	25
1480497960	117	29
1480497960	49	132
1480497960	78	76
1480497960	21	87
1480497960	10	26
1480497960	27	74
1480497980	99	109
1480497980	117	66
1480497980	9	55
1480497980	10	69
1480497980	77	90
1480497980	78	72
1480497980	74	19
1480497980	116	57
1480497980	49	70
1480497980	105	25
1480497980	104	49
1480497980	10	96
1480497980	31	42
1480497980	18	15
1480497980	80	85
1480497980	84	92
1480497980	91	55
1480497980	135	121
1480497980	68	114
1480497980	10	85
1480497980	40	95
1480497980	64	26
1480497980	104	78
1480497980	10	62
1480497980	101	45
1480497980	53	34
1480497980	40	121
1480497980	105	56
1480497980	117	92
1480497980	2	113
1480497980	22	95
1480497980	61	97
1480497980	27	34
1480497980	63	62
1480497980	105	64
1480497980	74	45
1480497980	2	15
1480497980	14	26
1480497980	53	67
1480497980	104	35
1480497980	83	18
1480497980	100	72
1480497980	10	92
1480497980	135	57
1480497980	14	131
1480497980	100	70
1480497980	10	83
1480497980	10	41
1480497980	38	42
1480497980	53	101
1480497980	32	28
1480497980	89	97
1480497980	136	15
1480497980	74	2
1480497980	100	49
1480497980	101	74
1480497980	74	46
1480497980	69	85
1480497980	81	2
1480497980	40	135
1480497980	101	131
1480497980	18	70
1480497980	7	92
1480497980	70	132
1480497980	116	40
1480497980	83	41
1480497980	137	15
1480497980	14	2
1480497980	115	96
1480497980	83	68
1480497980	83	85
1480497980	100	35
1480497980	18	68
1480497980	38	21
1480497980	83	69
1480497980	103	79
1480497980	31	35
1480497980	1	32
1480497980	35	70
1480497980	31	26
1480497980	97	85
1480497980	10	63
1480497980	93	2
1480497980	36	137
1480497980	14	74
1480497980	63	69
1480497980	78	70
1480497980	75	2
1480497980	101	46
1480497980	37	34
1480497980	53	75
1480497980	42	56
1480497980	27	33
1480497980	71	85
1480497980	10	7
1480497980	105	35
1480497980	35	132
1480497980	69	92
1480497980	2	107
1480497980	40	59
1480497980	45	46
1480497980	66	92
1480497980	41	85
1480497980	64	92
1480497980	131	2
1480497980	10	102
1480497980	41	68
1480497980	84	102
1480497980	93	113
1480497980	3	11
1480497980	115	66
1480497980	10	90
1480497980	108	90
1480497980	123	34
1480497980	42	107
1480497980	131	45
1480497980	117	96
1480497980	61	85
1480497980	72	15
1480497980	57	65
1480497980	47	72
1480497980	131	43
1480497980	104	100
1480497980	70	72
1480497980	47	31
1480497980	136	2
1480497980	42	92
1480497980	136	78
1480497980	65	121
1480497980	10	108
1480497980	112	59
1480497980	116	121
1480497980	104	72
1480497980	35	15
1480497980	40	57
1480497980	105	38
1480497980	41	69
1480497980	121	59
1480497980	89	61
1480497980	74	43
1480497980	38	87
1480497980	100	15
1480497980	104	70
1480497980	57	121
1480497980	105	42
1480497980	64	25
1480497980	41	92
1480497980	21	87
1480497980	56	26
1480497980	49	132
1480498000	99	109
1480498000	9	55
1480498000	77	68
1480498000	64	74
1480498000	87	32
1480498000	97	85
1480498000	101	32
1480498000	116	57
1480498000	49	70
1480498000	2	123
1480498000	104	49
1480498000	10	96
1480498000	29	39
1480498000	104	78
1480498000	115	74
1480498000	80	85
1480498000	10	31
1480498000	2	34
1480498000	77	108
1480498000	91	55
1480498000	105	10
1480498000	115	26
1480498000	117	85
1480498000	74	56
1480498000	64	115
1480498000	14	137
1480498000	53	34
1480498000	40	121
1480498000	99	34
1480498000	117	3
1480498000	61	97
1480498000	63	62
1480498000	14	56
1480498000	29	85
1480498000	64	103
1480498000	77	114
1480498000	38	42
1480498000	47	137
1480498000	89	97
1480498000	78	49
1480498000	105	18
1480498000	60	76
1480498000	14	92
1480498000	40	135
1480498000	14	69
1480498000	135	57
1480498000	14	18
1480498000	10	72
1480498000	47	18
1480498000	18	70
1480498000	71	85
1480498000	117	77
1480498000	83	41
1480498000	101	28
1480498000	103	74
1480498000	117	130
1480498000	83	68
1480498000	96	68
1480498000	64	113
1480498000	116	135
1480498000	1	32
1480498000	2	76
1480498000	57	46
1480498000	42	14
1480498000	91	9
1480498000	105	103
1480498000	102	85
1480498000	36	137
1480498000	14	74
1480498000	78	70
1480498000	74	21
1480498000	85	120
1480498000	132	85
1480498000	64	100
1480498000	77	84
1480498000	27	33
1480498000	76	123
1480498000	83	70
1480498000	37	123
1480498000	45	46
1480498000	105	31
1480498000	93	92
1480498000	31	18
1480498000	80	117
1480498000	84	102
1480498000	56	32
1480498000	115	66
1480498000	47	66
1480498000	14	35
1480498000	108	90
1480498000	81	2
1480498000	10	68
1480498000	72	15
1480498000	21	32
1480498000	57	65
1480498000	77	102
1480498000	10	18
1480498000	78	41
1480498000	47	10
1480498000	101	57
1480498000	108	120
1480498000	74	113
1480498000	131	43
1480498000	45	28
1480498000	108	68
1480498000	32	46
1480498000	31	68
1480498000	14	76
1480498000	65	121
1480498000	74	87
1480498000	47	120
1480498000	47	31
1480498000	112	59
1480498000	100	69
1480498000	116	121
1480498000	77	85
1480498000	31	120
1480498000	40	57
1480498000	93	2
1480498000	105	38
1480498000	41	49
1480498000	89	61
1480498000	104	70
1480498000	57	121
1480498000	13	114
1480498000	109	34
1480498000	64	92
1480498000	41	15
1480498000	64	25
1480498000	21	87
1480498000	130	11
1480498000	77	13
1480498020	99	109
1480498020	47	31
1480498020	9	55
1480498020	64	74
1480498020	13	97
1480498020	116	57
1480498020	49	70
1480498020	38	101
1480498020	2	123
1480498020	104	49
1480498020	10	96
1480498020	29	39
1480498020	40	65
1480498020	80	85
1480498020	105	41
1480498020	80	24
1480498020	39	85
1480498020	10	31
1480498020	105	83
1480498020	115	92
1480498020	91	55
1480498020	42	123
1480498020	135	121
1480498020	103	87
1480498020	104	78
1480498020	101	37
1480498020	29	85
1480498020	105	20
1480498020	107	15
1480498020	103	21
1480498020	40	121
1480498020	136	15
1480498020	1	100
1480498020	27	2
1480498020	61	97
1480498020	90	24
1480498020	63	62
1480498020	77	89
1480498020	47	68
1480498020	100	74
1480498020	10	1
1480498020	103	43
1480498020	56	28
1480498020	101	33
1480498020	101	2
1480498020	83	24
1480498020	77	114
1480498020	38	42
1480498020	89	97
1480498020	78	49
1480498020	99	34
1480498020	80	41
1480498020	45	2
1480498020	40	135
1480498020	135	57
1480498020	108	85
1480498020	47	18
1480498020	101	34
1480498020	104	41
1480498020	27	101
1480498020	64	1
1480498020	80	15
1480498020	83	41
1480498020	27	38
1480498020	2	56
1480498020	1	18
1480498020	116	135
1480498020	90	120
1480498020	1	32
1480498020	97	7
1480498020	89	61
1480498020	91	9
1480498020	20	85
1480498020	101	99
1480498020	36	137
1480498020	78	70
1480498020	115	113
1480498020	37	34
1480498020	89	84
1480498020	66	26
1480498020	85	120
1480498020	39	132
1480498020	71	85
1480498020	41	90
1480498020	104	97
1480498020	105	80
1480498020	41	85
1480498020	83	70
1480498020	37	123
1480498020	45	46
1480498020	10	18
1480498020	47	10
1480498020	97	133
1480498020	31	18
1480498020	84	102
1480498020	60	34
1480498020	33	2
1480498020	115	66
1480498020	29	132
1480498020	74	18
1480498020	108	90
1480498020	123	34
1480498020	101	42
1480498020	31	72
1480498020	57	65
1480498020	116	65
1480498020	47	72
1480498020	38	123
1480498020	74	25
1480498020	101	92
1480498020	108	120
1480498020	104	15
1480498020	85	24
1480498020	135	1
1480498020	20	120
1480498020	2	28
1480498020	61	102
1480498020	68	69
1480498020	53	2
1480498020	136	78
1480498020	65	121
1480498020	101	109
1480498020	113	34
1480498020	112	59
1480498020	116	121
1480498020	135	65
1480498020	40	57
1480498020	64	25
1480498020	93	2
1480498020	83	85
1480498020	98	2
1480498020	2	46
1480498020	104	70
1480498020	57	121
1480498020	71	120
1480498020	104	39
1480498020	109	34
1480498020	105	85
1480498020	136	80
1480498020	21	87
1480498020	130	11
1480498040	99	109
1480498040	9	55
1480498040	137	70
1480498040	108	69
1480498040	116	57
1480498040	97	132
1480498040	39	133
1480498040	104	49
1480498040	10	96
1480498040	29	39
1480498040	18	32
1480498040	64	71
1480498040	39	3
1480498040	40	65
1480498040	65	85
1480498040	10	101
1480498040	77	61
1480498040	68	24
1480498040	91	55
1480498040	135	121
1480498040	10	100
1480498040	101	76
1480498040	52	72
1480498040	101	45
1480498040	40	121
1480498040	136	15
1480498040	22	95
1480498040	61	97
1480498040	63	62
1480498040	77	89
1480498040	40	135
1480498040	103	113
1480498040	10	1
1480498040	66	72
1480498040	56	28
1480498040	10	113
1480498040	64	57
1480498040	69	90
1480498040	36	15
1480498040	49	70
1480498040	78	49
1480498040	61	84
1480498040	41	34
1480498040	135	57
1480498040	63	125
1480498040	105	33
1480498040	100	21
1480498040	70	120
1480498040	115	113
1480498040	137	15
1480498040	78	137
1480498040	100	18
1480498040	2	56
1480498040	78	62
1480498040	116	135
1480498040	41	90
1480498040	104	78
1480498040	91	9
1480498040	41	108
1480498040	47	101
1480498040	78	133
1480498040	36	137
1480498040	78	70
1480498040	101	46
1480498040	37	34
1480498040	71	85
1480498040	110	11
1480498040	37	123
1480498040	45	46
1480498040	77	39
1480498040	53	45
1480498040	10	18
1480498040	97	133
1480498040	104	137
1480498040	104	70
1480498040	89	39
1480498040	64	95
1480498040	84	102
1480498040	108	81
1480498040	115	66
1480498040	96	18
1480498040	47	66
1480498040	108	90
1480498040	69	24
1480498040	78	132
1480498040	61	39
1480498040	31	72
1480498040	57	65
1480498040	116	65
1480498040	47	72
1480498040	85	24
1480498040	136	36
1480498040	130	11
1480498040	47	31
1480498040	61	102
1480498040	65	121
1480498040	112	59
1480498040	116	121
1480498040	135	65
1480498040	64	25
1480498040	93	2
1480498040	13	133
1480498040	83	85
1480498040	41	69
1480498040	89	61
1480498040	78	33
1480498040	33	90
1480498040	41	68
1480498040	57	121
1480498040	57	85
1480498040	81	69
1480498040	1	95
1480498040	21	87
1480498040	120	15
1480498060	99	109
1480498060	37	99
1480498060	10	96
1480498060	29	39
1480498060	10	2
1480498060	40	65
1480498060	65	85
1480498060	10	101
1480498060	70	15
1480498060	105	83
1480498060	91	55
1480498060	135	121
1480498060	104	71
1480498060	95	85
1480498060	118	87
1480498060	13	102
1480498060	89	29
1480498060	101	45
1480498060	135	70
1480498060	40	121
1480498060	136	15
1480498060	61	97
1480498060	57	137
1480498060	29	97
1480498060	77	89
1480498060	103	43
1480498060	56	28
1480498060	62	15
1480498060	69	90
1480498060	37	109
1480498060	40	135
1480498060	36	57
1480498060	135	57
1480498060	78	39
1480498060	22	95
1480498060	83	20
1480498060	78	137
1480498060	78	77
1480498060	78	97
1480498060	91	9
1480498060	36	137
1480498060	101	46
1480498060	29	61
1480498060	121	85
1480498060	71	85
1480498060	78	89
1480498060	45	46
1480498060	63	130
1480498060	77	39
1480498060	89	39
1480498060	84	102
1480498060	78	13
1480498060	136	137
1480498060	115	66
1480498060	63	49
1480498060	108	90
1480498060	137	15
1480498060	61	39
1480498060	57	65
1480498060	116	65
1480498060	10	18
1480498060	49	7
1480498060	39	97
1480498060	64	57
1480498060	65	121
1480498060	112	59
1480498060	41	24
1480498060	104	85
1480498060	135	65
1480498060	77	33
1480498060	13	133
1480498060	83	85
1480498060	110	120
1480498060	9	55
1480498060	78	33
1480498060	105	71
1480498060	57	121
1480498060	13	89
1480498060	105	85
1480498060	64	25
1480498080	40	97
1480498080	9	55
1480498080	116	57
1480498080	121	97
1480498080	136	44
1480498080	10	96
1480498080	29	39
1480498080	57	137
1480498080	40	65
1480498080	83	137
1480498080	91	55
1480498080	135	121
1480498080	40	57
1480498080	37	45
1480498080	63	33
1480498080	81	120
1480498080	101	45
1480498080	40	121
1480498080	136	15
1480498080	41	76
1480498080	125	49
1480498080	40	135
1480498080	103	43
1480498080	45	85
1480498080	137	20
1480498080	100	68
1480498080	135	57
1480498080	57	39
1480498080	62	13
1480498080	37	107
1480498080	83	20
1480498080	13	134
1480498080	78	77
1480498080	105	45
1480498080	136	62
1480498080	91	9
1480498080	104	22
1480498080	36	137
1480498080	56	70
1480498080	101	46
1480498080	62	133
1480498080	62	120
1480498080	121	85
1480498080	64	61
1480498080	116	97
1480498080	71	85
1480498080	13	33
1480498080	62	39
1480498080	45	46
1480498080	61	95
1480498080	53	45
1480498080	63	130
1480498080	43	85
1480498080	133	120
1480498080	63	13
1480498080	22	95
1480498080	64	95
1480498080	84	102
1480498080	3	11
1480498080	113	85
1480498080	56	32
1480498080	83	29
1480498080	77	13
1480498080	57	65
1480498080	116	65
1480498080	49	7
1480498080	137	21
1480498080	116	121
1480498080	64	97
1480498080	36	70
1480498080	104	85
1480498080	135	65
1480498080	77	33
1480498080	13	133
1480498080	64	57
1480498080	99	81
1480498080	78	33
1480498080	77	120
1480498080	65	97
1480498080	57	121
1480498080	105	85
1480498080	64	25
1480498080	20	39
1480498100	23	33
1480498100	9	55
1480498100	10	96
1480498100	29	39
1480498100	40	65
1480498100	48	130
1480498100	137	87
1480498100	135	121
1480498100	40	57
1480498100	137	39
1480498100	86	3
1480498100	89	29
1480498100	40	121
1480498100	136	15
1480498100	53	29
1480498100	22	95
1480498100	13	86
1480498100	57	134
1480498100	63	62
1480498100	114	11
1480498100	99	120
1480498100	40	135
1480498100	135	57
1480498100	126	23
1480498100	39	21
1480498100	83	20
1480498100	134	32
1480498100	78	77
1480498100	90	120
1480498100	83	133
1480498100	91	9
1480498100	36	137
1480498100	62	133
1480498100	71	85
1480498100	64	62
1480498100	63	99
1480498100	91	55
1480498100	89	39
1480498100	64	95
1480498100	84	102
1480498100	3	11
1480498100	118	137
1480498100	83	29
1480498100	86	11
1480498100	53	39
1480498100	53	85
1480498100	57	65
1480498100	116	65
1480498100	49	7
1480498100	83	39
1480498100	65	121
1480498100	112	59
1480498100	133	32
1480498100	36	70
1480498100	135	65
1480498100	77	33
1480498100	62	83
1480498100	99	81
1480498100	78	33
1480498100	57	121
1480498100	64	25
1480498120	77	90
1480498120	78	120
1480498120	9	55
1480498120	53	89
1480498120	10	96
1480498120	29	39
1480498120	62	32
1480498120	40	65
1480498120	137	87
1480498120	39	85
1480498120	37	102
1480498120	114	3
1480498120	135	121
1480498120	40	57
1480498120	112	133
1480498120	86	3
1480498120	53	133
1480498120	40	121
1480498120	136	15
1480498120	22	95
1480498120	77	99
1480498120	66	132
1480498120	103	43
1480498120	77	69
1480498120	38	42
1480498120	53	62
1480498120	135	57
1480498120	37	33
1480498120	126	23
1480498120	86	114
1480498120	78	77
1480498120	99	102
1480498120	101	46
1480498120	62	133
1480498120	84	120
1480498120	99	84
1480498120	137	134
1480498120	48	120
1480498120	99	81
1480498120	64	95
1480498120	84	102
1480498120	3	11
1480498120	118	137
1480498120	65	89
1480498120	115	66
1480498120	40	135
1480498120	78	19
1480498120	86	11
1480498120	53	39
1480498120	31	72
1480498120	116	65
1480498120	49	7
1480498120	77	120
1480498120	112	59
1480498120	135	65
1480498120	62	103
1480498120	103	39
1480498120	77	33
1480498120	64	25
1480498120	62	83
1480498120	81	84
1480498120	78	33
1480498120	126	102
1480498120	57	121
1480498120	77	34
1480498140	53	33
1480498140	29	39
1480498140	40	65
1480498140	77	37
1480498140	91	55
1480498140	135	121
1480498140	40	57
1480498140	86	3
1480498140	53	133
1480498140	81	120
1480498140	40	121
1480498140	81	68
1480498140	22	95
1480498140	78	17
1480498140	66	132
1480498140	101	33
1480498140	53	62
1480498140	48	68
1480498140	40	135
1480498140	100	68
1480498140	135	57
1480498140	126	23
1480498140	48	99
1480498140	38	78
1480498140	23	20
1480498140	48	81
1480498140	69	120
1480498140	126	20
1480498140	62	133
1480498140	126	83
1480498140	38	17
1480498140	64	95
1480498140	84	102
1480498140	3	11
1480498140	38	4
1480498140	115	66
1480498140	86	11
1480498140	62	48
1480498140	31	72
1480498140	116	65
1480498140	17	4
1480498140	49	7
1480498140	27	62
1480498140	112	59
1480498140	64	25
1480498140	126	32
1480498140	99	81
1480498140	27	133
1480498140	57	121
1480498140	105	62
1480498160	63	133
1480498160	6	34
1480498160	10	96
1480498160	83	23
1480498160	91	55
1480498160	40	57
1480498160	53	133
1480498160	81	68
1480498160	22	95
1480498160	40	135
1480498160	126	21
1480498160	64	65
1480498160	53	48
1480498160	135	57
1480498160	83	20
1480498160	57	65
1480498160	23	20
1480498160	116	70
1480498160	14	49
1480498160	126	20
1480498160	62	133
1480498160	48	133
1480498160	4	34
1480498160	126	83
1480498160	126	23
1480498160	38	4
1480498160	14	51
1480498160	118	137
1480498160	47	52
1480498160	115	66
1480498160	120	34
1480498160	116	65
1480498160	17	4
1480498160	49	7
1480498160	135	95
1480498160	135	65
1480498160	64	25
1480498160	57	23
1480498160	27	53
1480498180	10	96
1480498180	83	23
1480498180	91	55
1480498180	114	3
1480498180	40	57
1480498180	126	123
1480498180	81	68
1480498180	22	95
1480498180	78	17
1480498180	40	135
1480498180	1	86
1480498180	135	57
1480498180	23	32
1480498180	23	20
1480498180	99	68
1480498180	83	14
1480498180	99	81
1480498180	60	34
1480498180	118	137
1480498180	47	52
1480498180	115	66
1480498180	112	14
1480498180	49	7
1480498180	14	70
1480498180	126	41
1480498200	10	35
1480498200	83	23
1480498200	91	55
1480498200	135	121
1480498200	40	57
1480498200	125	114
1480498200	40	121
1480498200	22	95
1480498200	117	114
1480498200	40	135
1480498200	83	32
1480498200	91	11
1480498200	117	70
1480498200	135	57
1480498200	23	20
1480498200	117	125
1480498200	71	85
1480498200	38	4
1480498200	118	137
1480498200	47	52
1480498200	117	1
1480498200	63	77
1480498200	55	11
1480498200	49	7
1480498200	112	59
1480498200	57	121
1480498220	101	121
1480498220	91	55
1480498220	40	57
1480498220	125	114
1480498220	22	95
1480498220	78	17
1480498220	121	39
1480498220	69	90
1480498220	91	11
1480498220	40	135
1480498220	135	57
1480498220	71	85
1480498220	101	39
1480498220	38	4
1480498220	118	137
1480498220	47	52
1480498220	117	14
1480498220	40	3
1480498220	17	4
1480498220	1	3
1480498220	55	11
1480498220	49	7
1480498220	40	49
1480498220	126	41
1480498220	83	135
1480498220	116	89
1480498240	99	109
1480498240	39	85
1480498240	125	114
1480498240	101	135
1480498240	22	95
1480498240	135	57
1480498240	136	74
1480498240	101	114
1480498240	9	11
1480498240	71	85
1480498240	49	114
1480498240	125	70
1480498240	2	18
1480498240	38	4
1480498240	118	137
1480498240	47	52
1480498240	17	4
1480498240	49	7
1480498240	112	59
1480498240	83	135
1480498240	116	89
1480498260	10	35
1480498260	49	70
1480498260	135	61
1480498260	7	70
1480498260	7	114
1480498260	22	95
1480498260	136	114
1480498260	135	57
1480498260	136	51
1480498260	9	11
1480498260	136	7
1480498260	62	133
1480498260	40	130
1480498260	38	4
1480498260	47	52
1480498260	115	66
1480498260	17	4
1480498260	136	125
1480498260	112	59
1480498260	116	89
1480498280	10	35
1480498280	49	70
1480498280	81	68
1480498280	135	57
1480498280	23	20
1480498280	9	11
1480498280	121	85
1480498280	118	137
1480498280	47	52
1480498280	115	66
1480498280	22	95
1480498280	126	41
1480498300	91	55
1480498300	81	68
1480498300	22	95
1480498300	135	57
1480498300	9	11
1480498300	136	7
1480498300	121	85
1480498300	71	85
1480498300	38	4
1480498300	17	4
1480498300	112	59
1480498320	10	35
1480498320	17	49
1480498320	91	55
1480498320	41	76
1480498320	135	57
1480498320	81	17
1480498320	9	11
1480498320	17	70
1480498320	121	85
1480498320	38	4
1480498320	112	59
1480498320	22	95
1480498340	29	39
1480498340	17	49
1480498340	91	55
1480498340	81	49
1480498340	22	95
1480498340	49	70
1480498340	135	57
1480498340	9	11
1480498340	17	70
1480498340	121	85
1480498340	38	4
1480498340	118	137
1480498340	47	52
1480498340	115	66
1480498340	112	59
1480498340	135	32
1480498340	116	89
1480498360	91	55
1480498360	112	135
1480498360	64	55
1480498360	57	99
1480498360	55	21
1480498360	13	55
1480498360	136	55
1480498360	13	99
1480498360	135	21
1480498360	13	21
1480498360	99	123
1480498360	9	11
1480498360	121	85
1480498360	71	85
1480498360	80	98
1480498360	13	91
1480498360	65	56
1480498360	38	4
1480498360	118	137
1480498360	56	32
1480498360	115	66
1480498360	99	85
1480498360	136	13
1480498360	136	125
1480498360	112	59
1480498360	135	65
1480498360	74	51
1480498360	22	95
1480498360	135	14
1480498360	13	57
1480498380	136	88
1480498380	22	95
1480498380	2	91
1480498380	65	55
1480498380	13	21
1480498380	112	21
1480498380	9	11
1480498380	121	85
1480498380	23	79
1480498380	38	4
1480498380	65	91
1480498380	14	55
1480498380	74	51
1480498400	14	99
1480498400	9	11
1480498400	121	85
1480498400	38	4
1480498400	115	66
1480498400	74	51
1480498400	22	95
1480498420	29	39
1480498420	41	76
1480498420	61	97
1480498420	121	85
1480498420	71	85
1480498420	23	79
1480498420	47	52
1480498420	115	66
1480498420	101	57
1480498440	29	39
1480498440	39	46
1480498440	101	121
1480498440	61	97
1480498440	93	18
1480498440	9	11
